347,Risotto  30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine Clark,Not borrowed
348,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,Not borrowed
349,Everyday Italian  125 Simple and Delicious Recipes,Giada De Laurentiis,Not borrowed
350,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,Not borrowed
351,Tyler's Ultimate  Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,Not borrowed
352,Tyler Florence's Real Kitchen  An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,Not borrowed
353,Eat This Book  Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,Not borrowed
354,Freakonomics  A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,Not borrowed
355,Freakonomics  Un economista pol ticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner,Not borrowed
356,Freakonomics  A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,Not borrowed
357,The Last Assassin (John Rain  #5),Barry Eisler,Not borrowed
358,Life of Pi,Yann Martel,Not borrowed
359,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,Not borrowed
360,Shadows and Wind  A View of Modern Vietnam,Robert Templer,Not borrowed
361,A Million Little Pieces,James Frey,Not borrowed
362,A Million Little Pieces of Feces,Python Bonkers,Not borrowed
363,A Million Little Lies,James Pinocchio/Pablo Fenjves,Not borrowed
364,The Leadership Challenge,James M. Kouzes/Barry Z. Posner,Not borrowed
365,Lincoln on Leadership  Executive Strategies for Tough Times,Donald T. Phillips,Not borrowed
366,Leadership in Organizations,Gary Yukl,Not borrowed
367,Leadership,Rudolph W. Giuliani,Not borrowed
368,Men Are from Mars  Women Are from Venus,John Gray,Not borrowed
369,Mars and Venus Book of Days  365 Inspriations to Enrich Your Relationships,John Gray,Not borrowed
370,Men Are from Mars  Women Are from Venus,John Gray,Not borrowed
371,How to Succeed with Women,Ron Louis/David Copeland,Not borrowed
372,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,Not borrowed
373,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,Not borrowed
374,Moneyball  The Art of Winning an Unfair Game,Michael Lewis,Not borrowed
375,Juiced Official Strategy Guide,Doug Walsh,Not borrowed
376,The 48 Laws of Power,Robert Greene/Joost Elffers,Not borrowed
377,Gates of Fire,Steven Pressfield,Not borrowed
378,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,Not borrowed
379,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,Not borrowed
380,The Afghan Campaign,Steven Pressfield,Not borrowed
381,Tides of War,Steven Pressfield,Not borrowed
382,Last of the Amazons,Steven Pressfield,Not borrowed
383,The War of Art  Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,Not borrowed
384,Gita on the Green,Stephen J. Rosen/Steven Pressfield,Not borrowed
385,Blood Stripes  The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,Not borrowed
386,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,Not borrowed
387,Phaedrus,Plato/Robin Waterfield,Not borrowed
388,Phaedrus,Plato/C.J. Rowe,Not borrowed
389,Lysis Phaedrus Symposium  Plato on Homosexuality,Plato/Benjamin Jowett,Not borrowed
390,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,Not borrowed
391,On Love  Lysis Symposium Phaedrus Alcibiades Selections from Republic & Laws,Plato/C.D.C. Reeve,Not borrowed
392,Gorgias Phaedrus (Agora),Plato/James H. Nichols Jr.,Not borrowed
393,Statesman,Plato/C.J. Rowe,Not borrowed
394,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,Not borrowed
395,The Histories,Herodotus/Aubrey de S lincourt/John M. Marincola,Not borrowed
396,The Histories,Herodotus/Aubrey de S lincourt/John M. Marincola,Not borrowed
397,The History (Great Minds),Herodotus/Henry Francis Cary,Not borrowed
398,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield,Not borrowed
399,The Histories,Herodotus/Aubrey de S lincourt/Andrew Robert Burn,Not borrowed
400,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,Not borrowed
401,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,Not borrowed
402,The History,Herodotus/Peter Grene,Not borrowed
403,The Iliad,Homer/Robert Fagles/Bernard Knox,Not borrowed
404,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,Not borrowed
405,The Iliad,Homer/Robert Fitzgerald/Andrew Ford,Not borrowed
406,The Iliad The Odyssey,Homer/Robert Fagles/Bernard Knox,Not borrowed
407,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,Not borrowed
408,The Iliad,Homer/W.H.D. Rouse,Not borrowed
409,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,Not borrowed
410,The Odyssey,Homer/Robert Fagles/Bernard Knox,Not borrowed
411,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross,Not borrowed
412,The Odyssey,Homer/Richmond Lattimore,Not borrowed
413,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,Not borrowed
414,The Odyssey,Homer/W.H.D. Rouse,Not borrowed
415,Aeneid  Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd,Not borrowed
416,Eclogues  Georgics  Aeneid  Books 1 6,Virgil/Henry Rushton Fairclough/G.P. Goold,Not borrowed
417,City Eclogue,Ed Roberson,Not borrowed
418,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis,Not borrowed
419,Paul Kirk's Championship Barbecue Sauces  175 Make Your Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul Kirk,Not borrowed
420,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller,Not borrowed
421,The Complete Works,William Shakespeare,Not borrowed
422,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,Not borrowed
423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,Not borrowed
424,The Pilgrimage  A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke,Not borrowed
425,The Valkyries,Paulo Coelho/Alan R. Clarke,Not borrowed
426,Warrior of the Light,Paulo Coelho,Not borrowed
427,The Zahir,Paulo Coelho/Margaret Jull Costa,Not borrowed
428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,Not borrowed
429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,Not borrowed
430,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/K muran ipal,Not borrowed
431,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,Not borrowed
432,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,Not borrowed
433,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano,Not borrowed
434,Hamlet's Mill  An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend,Not borrowed
435,History of the Peloponnesian War  Bk  1 2,Thucydides/C.F. Smith,Not borrowed
436,On Justice  Power and Human Nature  Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff,Not borrowed
437,History of the Peloponnesian War  Bk  5 6,Thucydides/C.F. Smith,Not borrowed
438,The Peloponnesian War,Thucydides/Steven Lattimore,Not borrowed
439,The Peloponnesian War  A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco,Not borrowed
440,History of the Peloponnesian War  Bk  7 8,Thucydides/C.F. Smith,Not borrowed
441,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,Not borrowed
442,Euripides I  Alcestis   The Medea   The Heracleidae   Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,Not borrowed
443,Euripides V  Electra   The Phoenician Women   The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,Not borrowed
444,Euripides IV  Rhesus   The Suppliant Women   Orestes   Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,Not borrowed
445,Grief Lessons  Four Plays by Euripides,Anne Carson/Euripides,Not borrowed
446,Ten Plays,Euripides/Moses Hadas/John Maclean,Not borrowed
447,Euripides III  Hecuba   Andromache   The Trojan Women   Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,Not borrowed
448,Euripides II  The Cyclops   Heracles   Iphigenia in Tauris   Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,Not borrowed
449,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,Not borrowed
450,Cyclops   Alcestis   Medea,Euripides/David Kovacs,Not borrowed
451,Medea,Euripides/Donald J. Mastronarde,Not borrowed
452,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,Not borrowed
453,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian,Not borrowed
454,Plays 1  Medea The Phoenician Women Bacchae,Euripides/David Thompson/J. Michael Walton,Not borrowed
455,The Trojan Women and Hippolytus,Euripides,Not borrowed
456,The Bacchae of Euripides  A Communion Rite,Wole Soyinka,Not borrowed
457,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,Not borrowed
458,Children of Heracles   Hippolytus   Andromache   Hecuba,Euripides/David Kovacs,Not borrowed
459,Alcestis,Euripides/William Arrowsmith,Not borrowed
460,Suppliant Women   Electra   Heracles,Euripides/David Kovacs,Not borrowed
461,Medea,Euripides/Georgia Ann Machemer/Michael Collier,Not borrowed
462,Euripides  Medea,William Allan,Not borrowed
463,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch,Not borrowed
464,Trojan Women   Iphigenia Among the Taurians   Ion,Euripides/David Kovacs,Not borrowed
465,Helen   Phoenician Women   Orestes,Euripides/David Kovacs,Not borrowed
466,Euripides  Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,Not borrowed
467,The Complete Greek Tragedies  Volume 3  Euripides,Euripides/David Grene/Richmond Lattimore,Not borrowed
468,Aeschylus I  Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore,Not borrowed
469,Aeschylus II  The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,Not borrowed
470,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian,Not borrowed
471,The Oresteia  Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,Not borrowed
472,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,Not borrowed
473,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,Not borrowed
474,The Oresteia,Aeschylus/Ted Hughes,Not borrowed
475,Aeschylus  1  The Oresteia  Agamemnon The Libation Bearers The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie,Not borrowed
476,The Complete Greek Tragedies  Volume 1  Aeschylus,Aeschylus/Richmond Lattimore/David Grene,Not borrowed
477,Aeschylus  The Oresteia (A Student Guide  Landmarks of World Literature),Simon Goldhill,Not borrowed
478,The Oresteia  Agamemnon  Choephoroe & Eumenides (Everyman's Library  No  260),Aeschylus/George Thomson/Richard Seaford,Not borrowed
479,Aeschylus 2  The Persians Seven Against Thebes The Suppliants Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie,Not borrowed
480,The Oresteia Trilogy  Agamemnon The Libation Bearers The Furies,Aeschylus/E.D.A. Morshead,Not borrowed
481,The Suppliant Maidens The Persians Seven against Thebes Prometheus Bound,Aeschylus/E.D.A. Morshead,Not borrowed
482,Sophocles II  Ajax Women of Trachis Electra Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson,Not borrowed
483,The Oedipus Plays of Sophocles  Oedipus the King  Oedipus at Colonus  Antigone,Sophocles/Paul Roche,Not borrowed
484,The Complete Plays,Sophocles/Paul Roche,Not borrowed
485,The Oedipus Cycle  Oedipus Rex  Oedipus at Colonus  Antigone,Sophocles/Robert Fitzgerald/Dudley Fitts,Not borrowed
486,The Three Theban Plays  Antigone  Oedipus the King  Oedipus at Colonus,Sophocles/Robert Fagles/Bernard Knox,Not borrowed
487,Theban Plays,Sophocles/Peter Meineck/Paul Woodruff,Not borrowed
488,The Theban Plays (Everyman's Library  #93),Sophocles/David Grene/Charles Segal,Not borrowed
489,Electra and Other Plays,Sophocles/E.F. Watling,Not borrowed
490,Antigone  Oedipus the Kingn  Electra,Sophocles/Edith Hall/H.D.F. Kitto,Not borrowed
491,Oedipus Rex  (The Theban Plays  #1),Sophocles/J.E. Thomas,Not borrowed
492,The Oedipus Plays of Sophocles,Sophocles/Paul Roche,Not borrowed
493,Oedipus Rex (Greek and Latin Classics),Sophocles/Roger D. Dawe,Not borrowed
494,Oedipus the King,Sophocles/Bernard Knox/Cynthia Brantley Johnson,Not borrowed
495,Four Plays  The Clouds The Birds Lysistrata The Frogs,Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker,Not borrowed
496,Three Plays by Aristophanes  Lysistrata Women at the Thesmophoria Assemblywomen,Aristophanes/Jeffrey Henderson,Not borrowed
497,The Complete Plays,Aristophanes/Moses Hadas,Not borrowed
498,Aristophanes 1  The Acharnians Peace Celebrating Ladies Wealth,Aristophanes/David R. Slavitt,Not borrowed
499,Clouds Wasps Birds (Aristophanes 1),Aristophanes/Peter Meineck,Not borrowed
500,Lysistrata and Other Plays,Aristophanes/Alan H. Sommerstein,Not borrowed
501,Acharnians,Aristophanes/Jeffrey Henderson,Not borrowed
502,Clouds,Aristophanes/Kenneth James Dover,Not borrowed
503,Clouds Wasps Peace,Aristophanes/Jeffrey Henderson,Not borrowed
504,Three Plays  The Wasps   The Poet and the Women   The Frogs,Aristophanes/David B. Barrett,Not borrowed
505,Four Comedies  Lysistrata   The Frogs   The Birds   Ladies' Day,Aristophanes/Dudley Fitts,Not borrowed
506,Frogs Assemblywomen Wealth (Loeb Classical Library 180),Aristophanes/Jeffrey Henderson,Not borrowed
507,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs,W. John Campbell,Not borrowed
508,Aristophanes and Athens  An Introduction to the Plays,Douglas M. MacDowell,Not borrowed
509,Lysistrata,Aristophanes/Douglass Parker,Not borrowed
510,Peace,Aristophanes/S. Douglas Olson,Not borrowed
511,Lysistrata,Aristophanes/Sarah Ruden,Not borrowed
512,The Knights   Peace   The Birds   The Assembly Women   Wealth,Aristophanes/Alan H. Sommerstein/David B. Barrett/David Brett,Not borrowed
513,Genres in Dialogue  Plato and the Construct of Philosophy,Andrea Wilson Nightingale,Not borrowed
514,The Curious Incident of the Dog in the Night Time,Mark Haddon,Not borrowed
515,The Night Gardener,George Pelecanos,Not borrowed
516,Twelfth Night,William Shakespeare,Not borrowed
517,Brokeback Mountain,Annie Proulx,Not borrowed
518,Getting Things Done  The Art of Stress Free Productivity,David Allen,Not borrowed
519,Getting Things Done When You Are Not in Charge,Geoffrey M. Bellman,Not borrowed
520,Formas breves,Ricardo Piglia,Not borrowed
521,El  ltimo lector,Ricardo Piglia,Not borrowed
522,Money to Burn,Ricardo Piglia/Amanda Hopkinson,Not borrowed
523,Respiraci n artificial,Ricardo Piglia,Not borrowed
524,Plata quemada,Ricardo Piglia,Not borrowed
525,American Government  Continuity and Change  Alternate Edition,Karen O'Connor/Larry J. Sabato,Not borrowed
526,Essentials of American and Texas Government  Continuity and Change,Karen O'Connor/Larry J. Sabato,Not borrowed
527,El t nel,Ernesto Sabato,Not borrowed
528,The Confessions (Works of Saint Augustine 1),Augustine of Hippo/John E. Rotelle/Maria Boulding,Not borrowed
529,The City of God,Augustine of Hippo/Thomas Merton/Marcus Dods,Not borrowed
530,The Enchiridion on Faith Hope and Love (Augustine Series 1),Augustine of Hippo/Bruce Harbert/John E. Rotelle,Not borrowed
531,Augustine of Hippo  A Biography,Peter R.L. Brown,Not borrowed
532,On Christian Doctrine,Augustine of Hippo/D.W. Robertson Jr.,Not borrowed
533,Confessions  Books 1 13,Augustine of Hippo/Peter R.L. Brown/Frank Sheed,Not borrowed
534,Saint Augustine,Garry Wills,Not borrowed
535,Augustine  A Very Short Introduction,Henry Chadwick,Not borrowed
536,On Genesis A Refutation of the Manichees The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),Augustine of Hippo/Boniface Ramsey/Edmund Hill,Not borrowed
537,Kitchen Confidential  Adventures in the Culinary Underbelly,Anthony Bourdain,Not borrowed
538,Confesiones de un chef,Anthony Bourdain,Not borrowed
539,The Metamorphoses of Ovid,Ovid/Allen Mandelbaum,Not borrowed
540,Metamorphoses,Ovid/David Raeburn/Denis Feeney,Not borrowed
541,Metamorphoses,Ovid/Bernard Knox/Charles Martin,Not borrowed
542,Ovid's Metamorphoses  Books 1 5,Ovid/William Scovil Anderson,Not borrowed
543,Ovid s Metamorphoses  Books 6 10,Ovid/William Scovil Anderson,Not borrowed
544,Latin Via Ovid  A First Course,Norma Goldman/Jacob E. Nyenhuis,Not borrowed
545,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold,Not borrowed
546,The Poems of Exile  Tristia and the Black Sea Letters,Ovid/Peter Green,Not borrowed
547,Metamorphoses  Volume 2  Books IX XV,Ovid/Frank Justus Miller,Not borrowed
548,Metamorphoses  Volume I  Books I VIII,Ovid/Frank Justus Miller,Not borrowed
549,Practice  Practice   A Latin Via Ovid Workbook,Norma Goldman/Michael Rossi,Not borrowed
550,Tibullus  A Commentary,Michael C.J. Putnam,Not borrowed
551,Dionysiac Poetics and Euripides' Bacchae,Charles Segal,Not borrowed
552,Antigone,Sophocles/Reginald Gibbons/Charles Segal,Not borrowed
553,Antigone,Sophocles/Reginald Gibbons/Charles Segal,Not borrowed
554,Object Oriented Programming in C  ,Richard Johnsonbaugh/Martin Kalin,Not borrowed
555,The Iliad,Homer/Robert Fitzgerald,Not borrowed
556,Love  Sex & Tragedy  How the Ancient World Shapes Our Lives,Simon Goldhill,Not borrowed
557,Reading Greek Tragedy,Simon Goldhill,Not borrowed
558,Who Needs Greek  Contests in the Cultural History of Hellenism,Simon Goldhill,Not borrowed
559,Foucault's Virginity  Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),Simon Goldhill,Not borrowed
560,2012  The Return of Quetzalcoatl,Daniel Pinchbeck,Not borrowed
561,Breaking Open the Head  A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck/Lee Fukui,Not borrowed
562,Them  Adventures with Extremists,Jon Ronson,Not borrowed
563,The Men Who Stare at Goats,Jon Ronson,Not borrowed
564,Guns  Germs and Steel  The Fates of Human Societies,Jared Diamond,Not borrowed
565,Caught Inside  A Surfer's Year on the California Coast,Daniel Duane,Not borrowed
